true_id,true_label,pred_id,pred_label,count
290,roof_garden,165,greenhouse-indoor,86
38,banquet_hall,120,dining_hall,86
363,youth_hostel,182,hotel_room,86
107,cottage,242,oast_house,85
358,wet_bar,203,kitchen,85
321,supermarket,172,hardware_store,84
171,harbor,247,oilrig,84
340,trench,13,archaelogical_excavation,84
153,formal_garden,333,topiary_garden,84
202,kindergarden_classroom,20,art_school,84
222,market-indoor,146,flea_market-indoor,83
68,bullring,17,arena-rodeo,83
272,porch,33,balcony-interior,83
155,galley,203,kitchen,83
15,arena-hockey,188,ice_skating_rink-indoor,82
271,pond,145,fishpond,82
237,museum-outdoor,213,library-outdoor,82
175,highway,142,field_road,82
133,engine_room,28,auto_factory,82
289,rock_arch,167,grotto,81
352,waiting_room,215,living_room,81
304,ski_resort,305,ski_slope,81
204,lagoon,48,beach,81
187,ice_shelf,163,glacier,81
97,coast,243,ocean,80
156,garage-indoor,29,auto_showroom,80
87,chalet,184,hunting_lodge-outdoor,80
75,cafeteria,120,dining_hall,79
114,delicatessen,31,bakery-shop,79
177,home_theater,328,television_room,79
12,arch,289,rock_arch,79
344,valley,233,mountain_path,78
165,greenhouse-indoor,290,roof_garden,78
62,botanical_garden,147,florist_shop-indoor,78
8,apartment_building-outdoor,32,balcony-exterior,78
138,farm,173,hayfield,78
163,glacier,187,ice_shelf,77
175,highway,152,forest_road,77
138,farm,258,pasture,77
228,mezzanine,302,shopping_mall-indoor,77
32,balcony-exterior,8,apartment_building-outdoor,77
146,flea_market-indoor,223,market-outdoor,77
262,pharmacy,128,drugstore,76
232,mountain,350,volcano,76
120,dining_hall,75,cafeteria,76
54,beer_hall,39,bar,76
127,driveway,157,garage-outdoor,76
329,television_studio,250,orchestra_pit,76
240,nursery,89,childs_room,76
265,picnic_area,254,park,76
245,office_building,256,parking_garage-outdoor,75
190,iceberg,186,ice_floe,75
333,topiary_garden,153,formal_garden,75
176,home_office,244,office,75
194,islet,204,lagoon,75
172,hardware_store,160,general_store-indoor,74
318,storage_room,253,pantry,74
21,art_studio,20,art_school,74
183,house,296,schoolhouse,73
286,restaurant_patio,119,diner-outdoor,73
207,landing_deck,293,runway,73
17,arena-rodeo,275,racecourse,73
211,legislative_chamber,101,conference_center,73
134,entrance_hall,317,staircase,73
107,cottage,183,house,73
217,lobby,130,elevator_lobby,73
172,hardware_store,321,supermarket,73
89,childs_room,269,playroom,73
161,general_store-outdoor,119,diner-outdoor,72
20,art_school,202,kindergarden_classroom,72
282,repair_shop,133,engine_room,72
252,palace,84,castle,72
299,shed,40,barn,72
94,cliff,97,coast,72
202,kindergarden_classroom,92,classroom,72
110,creek,324,swimming_hole,71
254,park,265,picnic_area,71
152,forest_road,151,forest_path,71
136,excavation,340,trench,70
39,bar,322,sushi_bar,70
237,museum-outdoor,108,courthouse,70
85,catacomb,167,grotto,70
212,library-indoor,14,archive,70
326,swimming_pool-outdoor,353,water_park,70
14,archive,212,library-indoor,70
150,forest-broadleaf,151,forest_path,70
100,computer_room,176,home_office,69
362,yard,209,lawn,69
232,mountain,234,mountain_snowy,69
28,auto_factory,23,assembly_line,69
39,bar,274,pub-indoor,69
246,office_cubicles,244,office,69
101,conference_center,27,auditorium,69
170,hangar-outdoor,216,loading_dock,69
31,bakery-shop,267,pizzeria,69
334,tower,91,church-outdoor,69
107,cottage,296,schoolhouse,69
101,conference_center,102,conference_room,68
114,delicatessen,267,pizzeria,68
74,cabin-outdoor,184,hunting_lodge-outdoor,68
292,ruin,84,castle,68
162,gift_shop,335,toyshop,67
22,artists_loft,215,living_room,67
11,arcade,25,atrium-public,67
307,skyscraper,245,office_building,67
284,restaurant,120,dining_hall,67
183,house,193,inn-outdoor,67
305,ski_slope,304,ski_resort,67
118,desert_road,175,highway,67
89,childs_room,240,nursery,67
243,ocean,97,coast,67
299,shed,74,cabin-outdoor,66
269,playroom,89,childs_room,66
148,food_court,75,cafeteria,66
171,harbor,79,canal-urban,66
226,mausoleum,230,mosque-outdoor,66
85,catacomb,69,burial_chamber,66
119,diner-outdoor,286,restaurant_patio,66
161,general_store-outdoor,301,shopfront,66
142,field_road,175,highway,66
232,mountain,233,mountain_path,66
115,department_store,321,supermarket,66
57,boardwalk,266,pier,66
91,church-outdoor,230,mosque-outdoor,66
69,burial_chamber,3,alcove,66
46,bazaar-indoor,146,flea_market-indoor,65
315,stage-indoor,250,orchestra_pit,65
328,television_room,177,home_theater,65
271,pond,324,swimming_hole,65
72,butchers_shop,31,bakery-shop,65
315,stage-indoor,122,discotheque,65
107,cottage,74,cabin-outdoor,65
261,pet_shop,335,toyshop,65
338,tree_farm,249,orchard,65
48,beach,204,lagoon,65
323,swamp,224,marsh,65
51,bedchamber,182,hotel_room,65
149,football_field,24,athletic_field-outdoor,65
138,farm,140,field-cultivated,65
334,tower,84,castle,64
186,ice_floe,190,iceberg,64
202,kindergarden_classroom,269,playroom,64
105,corral,17,arena-rodeo,64
81,canyon,73,butte,64
301,shopfront,119,diner-outdoor,64
97,coast,204,lagoon,64
288,river,205,lake-natural,64
115,department_store,96,clothing_store,64
153,formal_garden,197,japanese_garden,64
313,stadium-football,310,soccer_field,64
111,crevasse,163,glacier,64
3,alcove,69,burial_chamber,63
305,ski_slope,234,mountain_snowy,63
363,youth_hostel,124,dorm_room,63
114,delicatessen,72,butchers_shop,63
288,river,324,swimming_hole,63
152,forest_road,175,highway,63
134,entrance_hall,331,throne_room,63
314,stadium-soccer,312,stadium-baseball,63
67,building_facade,132,embassy,62
232,mountain,81,canyon,62
89,childs_room,52,bedroom,62
52,bedroom,363,youth_hostel,62
228,mezzanine,317,staircase,62
73,butte,30,badlands,62
343,utility_room,203,kitchen,62
24,athletic_field-outdoor,149,football_field,62
187,ice_shelf,309,snowfield,62
193,inn-outdoor,183,house,62
325,swimming_pool-indoor,326,swimming_pool-outdoor,62
91,church-outdoor,327,synagogue-outdoor,62
17,arena-rodeo,68,bullring,62
209,lawn,362,yard,62
183,house,220,mansion,61
197,japanese_garden,364,zen_garden,61
88,chemistry_lab,264,physics_laboratory,61
127,driveway,283,residential_neighborhood,61
91,church-outdoor,84,castle,61
178,hospital,245,office_building,61
317,staircase,228,mezzanine,61
363,youth_hostel,52,bedroom,61
53,beer_garden,286,restaurant_patio,61
182,hotel_room,51,bedchamber,61
205,lake-natural,324,swimming_hole,61
148,food_court,139,fastfood_restaurant,61
62,botanical_garden,153,formal_garden,60
138,farm,105,corral,60
136,excavation,13,archaelogical_excavation,60
273,promenade,57,boardwalk,60
160,general_store-indoor,172,hardware_store,60
277,raft,324,swimming_hole,60
322,sushi_bar,285,restaurant_kitchen,60
238,music_studio,329,television_studio,60
163,glacier,190,iceberg,60
20,art_school,92,classroom,60
39,bar,54,beer_hall,60
62,botanical_garden,345,vegetable_garden,60
47,bazaar-outdoor,223,market-outdoor,60
31,bakery-shop,114,delicatessen,60
33,balcony-interior,272,porch,60
328,television_room,182,hotel_room,60
140,field-cultivated,359,wheat_field,59
271,pond,224,marsh,59
323,swamp,324,swimming_hole,59
349,vineyard,249,orchard,59
252,palace,91,church-outdoor,59
152,forest_road,142,field_road,59
203,kitchen,155,galley,59
238,music_studio,315,stage-indoor,59
81,canyon,30,badlands,59
139,fastfood_restaurant,119,diner-outdoor,59
250,orchestra_pit,238,music_studio,58
302,shopping_mall-indoor,11,arcade,58
171,harbor,58,boat_deck,58
142,field_road,118,desert_road,58
221,manufactured_home,157,garage-outdoor,58
57,boardwalk,273,promenade,58
209,lawn,164,golf_course,58
7,amusement_park,353,water_park,58
62,botanical_garden,197,japanese_garden,58
90,church-indoor,331,throne_room,58
242,oast_house,107,cottage,58
266,pier,171,harbor,58
262,pharmacy,301,shopfront,57
145,fishpond,197,japanese_garden,57
272,porch,259,patio,57
264,physics_laboratory,133,engine_room,57
108,courthouse,213,library-outdoor,57
13,archaelogical_excavation,292,ruin,57
279,rainforest,151,forest_path,57
171,harbor,266,pier,56
27,auditorium,211,legislative_chamber,56
102,conference_room,210,lecture_room,56
176,home_office,100,computer_room,56
205,lake-natural,271,pond,56
19,art_gallery,236,museum-indoor,56
27,auditorium,101,conference_center,56
271,pond,205,lake-natural,56
124,dorm_room,176,home_office,56
355,waterfall,110,creek,56
359,wheat_field,173,hayfield,56
186,ice_floe,187,ice_shelf,56
14,archive,60,bookstore,56
150,forest-broadleaf,279,rainforest,56
48,beach,97,coast,56
146,flea_market-indoor,222,market-indoor,56
59,boathouse,78,canal-natural,56
205,lake-natural,323,swamp,56
72,butchers_shop,114,delicatessen,55
138,farm,40,barn,55
318,storage_room,14,archive,55
139,fastfood_restaurant,301,shopfront,55
245,office_building,132,embassy,55
234,mountain_snowy,305,ski_slope,55
11,arcade,302,shopping_mall-indoor,55
52,bedroom,89,childs_room,55
317,staircase,134,entrance_hall,55
200,kasbah,292,ruin,55
84,castle,292,ruin,55
324,swimming_hole,277,raft,55
210,lecture_room,27,auditorium,55
311,stable,105,corral,54
282,repair_shop,264,physics_laboratory,54
282,repair_shop,156,garage-indoor,54
80,candy_store,321,supermarket,54
62,botanical_garden,141,field-wild,54
313,stadium-football,24,athletic_field-outdoor,54
46,bazaar-indoor,222,market-indoor,54
261,pet_shop,346,veterinarians_office,54
124,dorm_room,52,bedroom,54
216,loading_dock,170,hangar-outdoor,54
93,clean_room,248,operating_room,54
285,restaurant_kitchen,155,galley,54
137,fabric_store,96,clothing_store,54
129,elevator-door,130,elevator_lobby,54
244,office,100,computer_room,54
128,drugstore,172,hardware_store,54
357,wave,243,ocean,53
245,office_building,178,hospital,53
189,ice_skating_rink-outdoor,15,arena-hockey,53
149,football_field,310,soccer_field,53
106,corridor,11,arcade,53
163,glacier,305,ski_slope,53
167,grotto,289,rock_arch,53
261,pet_shop,201,kennel-outdoor,53
271,pond,323,swamp,53
12,arch,327,synagogue-outdoor,53
325,swimming_pool-indoor,195,jacuzzi-indoor,53
141,field-wild,258,pasture,53
309,snowfield,234,mountain_snowy,52
132,embassy,327,synagogue-outdoor,52
143,fire_escape,8,apartment_building-outdoor,52
182,hotel_room,363,youth_hostel,52
265,picnic_area,53,beer_garden,52
215,living_room,22,artists_loft,52
350,volcano,180,hot_spring,52
56,biology_laboratory,88,chemistry_lab,52
60,bookstore,14,archive,52
133,engine_room,264,physics_laboratory,52
130,elevator_lobby,106,corridor,52
344,valley,348,village,52
246,office_cubicles,100,computer_room,52
296,schoolhouse,40,barn,52
224,marsh,205,lake-natural,51
140,field-cultivated,173,hayfield,51
363,youth_hostel,55,berth,51
108,courthouse,132,embassy,51
336,train_interior,1,airplane_cabin,51
324,swimming_hole,110,creek,51
178,hospital,8,apartment_building-outdoor,51
142,field_road,152,forest_road,51
113,dam,218,lock_chamber,51
344,valley,341,tundra,51
56,biology_laboratory,264,physics_laboratory,51
282,repair_shop,28,auto_factory,51
130,elevator_lobby,217,lobby,51
58,boat_deck,171,harbor,51
192,industrial_area,170,hangar-outdoor,51
62,botanical_garden,279,rainforest,51
275,racecourse,105,corral,51
210,lecture_room,102,conference_room,51
252,palace,230,mosque-outdoor,51
58,boat_deck,247,oilrig,50
211,legislative_chamber,27,auditorium,50
284,restaurant,322,sushi_bar,50
357,wave,48,beach,50
236,museum-indoor,19,art_gallery,50
352,waiting_room,328,television_room,50
259,patio,286,restaurant_patio,50
91,church-outdoor,108,courthouse,50
236,museum-indoor,239,natural_history_museum,50
178,hospital,132,embassy,50
52,bedroom,124,dorm_room,50
31,bakery-shop,185,ice_cream_parlor,50
230,mosque-outdoor,226,mausoleum,50
183,house,242,oast_house,50
167,grotto,85,catacomb,50
120,dining_hall,284,restaurant,49
304,ski_resort,87,chalet,49
248,operating_room,93,clean_room,49
249,orchard,150,forest-broadleaf,49
266,pier,57,boardwalk,49
184,hunting_lodge-outdoor,87,chalet,49
91,church-outdoor,334,tower,49
29,auto_showroom,156,garage-indoor,49
215,living_room,63,bow_window-indoor,49
95,closet,253,pantry,49
115,department_store,172,hardware_store,49
71,bus_station-indoor,2,airport_terminal,49
185,ice_cream_parlor,31,bakery-shop,49
190,iceberg,163,glacier,49
250,orchestra_pit,329,television_studio,49
84,castle,91,church-outdoor,49
201,kennel-outdoor,346,veterinarians_office,49
247,oilrig,171,harbor,49
94,cliff,81,canyon,49
245,office_building,125,downtown,49
302,shopping_mall-indoor,228,mezzanine,48
203,kitchen,285,restaurant_kitchen,48
183,house,221,manufactured_home,48
356,watering_hole,324,swimming_hole,48
213,library-outdoor,132,embassy,48
259,patio,272,porch,48
269,playroom,202,kindergarden_classroom,48
309,snowfield,187,ice_shelf,48
334,tower,307,skyscraper,48
186,ice_floe,309,snowfield,48
203,kitchen,343,utility_room,48
20,art_school,21,art_studio,48
174,heliport,293,runway,48
114,delicatessen,321,supermarket,48
313,stadium-football,312,stadium-baseball,48
205,lake-natural,224,marsh,48
288,river,78,canal-natural,48
361,windmill,360,wind_farm,48
163,glacier,309,snowfield,48
224,marsh,78,canal-natural,48
151,forest_path,279,rainforest,48
262,pharmacy,160,general_store-indoor,48
19,art_gallery,21,art_studio,48
48,beach,243,ocean,47
97,coast,194,islet,47
224,marsh,271,pond,47
243,ocean,194,islet,47
241,nursing_home,179,hospital_room,47
23,assembly_line,29,auto_showroom,47
132,embassy,108,courthouse,47
296,schoolhouse,107,cottage,47
115,department_store,302,shopping_mall-indoor,47
210,lecture_room,101,conference_center,47
206,landfill,308,slum,47
250,orchestra_pit,315,stage-indoor,47
186,ice_floe,111,crevasse,47
155,galley,285,restaurant_kitchen,47
92,classroom,20,art_school,47
139,fastfood_restaurant,148,food_court,47
319,street,47,bazaar-outdoor,47
220,mansion,193,inn-outdoor,46
79,canal-urban,171,harbor,46
284,restaurant,38,banquet_hall,46
80,candy_store,335,toyshop,46
229,moat-water,59,boathouse,46
158,gas_station,231,motel,46
3,alcove,63,bow_window-indoor,46
307,skyscraper,334,tower,46
157,garage-outdoor,221,manufactured_home,46
96,clothing_store,137,fabric_store,46
30,badlands,81,canyon,46
197,japanese_garden,153,formal_garden,46
316,stage-outdoor,16,arena-performance,46
275,racecourse,17,arena-rodeo,46
250,orchestra_pit,27,auditorium,46
67,building_facade,327,synagogue-outdoor,46
314,stadium-soccer,24,athletic_field-outdoor,46
41,barndoor,123,doorway-outdoor,46
353,water_park,325,swimming_pool-indoor,46
97,coast,357,wave,46
132,embassy,181,hotel-outdoor,46
200,kasbah,84,castle,46
102,conference_room,101,conference_center,46
270,plaza,125,downtown,45
39,bar,122,discotheque,45
25,atrium-public,11,arcade,45
75,cafeteria,54,beer_hall,45
331,throne_room,90,church-indoor,45
101,conference_center,235,movie_theater-indoor,45
222,market-indoor,46,bazaar-indoor,45
132,embassy,213,library-outdoor,45
258,pasture,105,corral,45
78,canal-natural,59,boathouse,45
271,pond,197,japanese_garden,45
96,clothing_store,115,department_store,45
220,mansion,108,courthouse,45
328,television_room,176,home_office,45
179,hospital_room,241,nursing_home,45
323,swamp,150,forest-broadleaf,45
136,excavation,103,construction_site,45
280,reception,358,wet_bar,44
252,palace,330,temple-asia,44
3,alcove,123,doorway-outdoor,44
141,field-wild,359,wheat_field,44
245,office_building,213,library-outdoor,44
59,boathouse,79,canal-urban,44
326,swimming_pool-outdoor,325,swimming_pool-indoor,44
84,castle,200,kasbah,44
26,attic,131,elevator_shaft,44
178,hospital,181,hotel-outdoor,44
145,fishpond,324,swimming_hole,44
96,clothing_store,126,dressing_room,44
210,lecture_room,211,legislative_chamber,44
138,farm,104,corn_field,44
293,runway,174,heliport,44
266,pier,273,promenade,44
312,stadium-baseball,314,stadium-soccer,44
225,martial_arts_gym,65,boxing_ring,44
164,golf_course,209,lawn,44
50,beauty_salon,126,dressing_room,44
192,industrial_area,216,loading_dock,44
55,berth,182,hotel_room,44
340,trench,136,excavation,43
323,swamp,205,lake-natural,43
62,botanical_garden,150,forest-broadleaf,43
264,physics_laboratory,56,biology_laboratory,43
25,atrium-public,228,mezzanine,43
287,rice_paddy,359,wheat_field,43
255,parking_garage-indoor,156,garage-indoor,43
299,shed,221,manufactured_home,43
301,shopfront,161,general_store-outdoor,43
140,field-cultivated,104,corn_field,43
116,desert-sand,118,desert_road,43
155,galley,55,berth,43
8,apartment_building-outdoor,245,office_building,43
180,hot_spring,324,swimming_hole,43
256,parking_garage-outdoor,178,hospital,43
349,vineyard,140,field-cultivated,43
229,moat-water,218,lock_chamber,43
8,apartment_building-outdoor,132,embassy,43
335,toyshop,80,candy_store,43
229,moat-water,79,canal-urban,43
226,mausoleum,86,cemetery,43
39,bar,160,general_store-indoor,43
345,vegetable_garden,153,formal_garden,43
309,snowfield,163,glacier,43
288,river,110,creek,43
11,arcade,46,bazaar-indoor,43
40,barn,74,cabin-outdoor,43
146,flea_market-indoor,46,bazaar-indoor,42
258,pasture,141,field-wild,42
7,amusement_park,83,carrousel,42
285,restaurant_kitchen,322,sushi_bar,42
36,bamboo_forest,150,forest-broadleaf,42
31,bakery-shop,72,butchers_shop,42
176,home_office,124,dorm_room,42
66,bridge,347,viaduct,42
132,embassy,8,apartment_building-outdoor,42
253,pantry,318,storage_room,42
87,chalet,74,cabin-outdoor,42
79,canal-urban,229,moat-water,42
74,cabin-outdoor,40,barn,42
274,pub-indoor,39,bar,42
49,beach_house,221,manufactured_home,42
243,ocean,306,sky,42
231,motel,158,gas_station,42
8,apartment_building-outdoor,181,hotel-outdoor,42
1,airplane_cabin,336,train_interior,42
279,rainforest,355,waterfall,42
233,mountain_path,117,desert-vegetation,42
140,field-cultivated,141,field-wild,42
53,beer_garden,223,market-outdoor,42
96,clothing_store,301,shopfront,42
284,restaurant,286,restaurant_patio,42
141,field-wild,140,field-cultivated,42
29,auto_showroom,28,auto_factory,42
182,hotel_room,328,television_room,42
150,forest-broadleaf,36,bamboo_forest,42
13,archaelogical_excavation,136,excavation,41
140,field-cultivated,287,rice_paddy,41
181,hotel-outdoor,256,parking_garage-outdoor,41
138,farm,287,rice_paddy,41
67,building_facade,32,balcony-exterior,41
78,canal-natural,218,lock_chamber,41
220,mansion,283,residential_neighborhood,41
117,desert-vegetation,118,desert_road,41
329,television_studio,238,music_studio,41
55,berth,155,galley,41
181,hotel-outdoor,132,embassy,41
280,reception,217,lobby,41
76,campsite,265,picnic_area,41
80,candy_store,31,bakery-shop,41
98,cockpit,133,engine_room,41
16,arena-performance,44,basketball_court-indoor,41
126,dressing_room,96,clothing_store,41
297,science_museum,169,hangar-indoor,41
257,parking_lot,29,auto_showroom,41
286,restaurant_patio,259,patio,41
249,orchard,349,vineyard,41
321,supermarket,80,candy_store,41
140,field-cultivated,349,vineyard,41
147,florist_shop-indoor,141,field-wild,41
308,slum,206,landfill,41
218,lock_chamber,79,canal-urban,41
2,airport_terminal,302,shopping_mall-indoor,41
360,wind_farm,361,windmill,41
344,valley,232,mountain,41
314,stadium-soccer,149,football_field,41
294,sandbox,13,archaelogical_excavation,41
341,tundra,233,mountain_path,41
299,shed,41,barndoor,41
129,elevator-door,123,doorway-outdoor,40
133,engine_room,282,repair_shop,40
193,inn-outdoor,161,general_store-outdoor,40
55,berth,363,youth_hostel,40
309,snowfield,186,ice_floe,40
16,arena-performance,316,stage-outdoor,40
344,valley,234,mountain_snowy,40
105,corral,275,racecourse,40
239,natural_history_museum,236,museum-indoor,40
78,canal-natural,79,canal-urban,40
119,diner-outdoor,231,motel,40
237,museum-outdoor,91,church-outdoor,40
288,river,323,swamp,40
2,airport_terminal,25,atrium-public,40
75,cafeteria,38,banquet_hall,40
273,promenade,79,canal-urban,40
218,lock_chamber,78,canal-natural,40
17,arena-rodeo,311,stable,40
216,loading_dock,41,barndoor,40
102,conference_room,211,legislative_chamber,40
334,tower,230,mosque-outdoor,40
104,corn_field,140,field-cultivated,40
157,garage-outdoor,127,driveway,40
302,shopping_mall-indoor,2,airport_terminal,40
89,childs_room,51,bedchamber,39
256,parking_garage-outdoor,213,library-outdoor,39
181,hotel-outdoor,32,balcony-exterior,39
205,lake-natural,78,canal-natural,39
315,stage-indoor,316,stage-outdoor,39
156,garage-indoor,255,parking_garage-indoor,39
233,mountain_path,151,forest_path,39
232,mountain,117,desert-vegetation,39
129,elevator-door,37,bank_vault,39
79,canal-urban,218,lock_chamber,39
279,rainforest,110,creek,39
181,hotel-outdoor,245,office_building,39
59,boathouse,229,moat-water,39
94,cliff,194,islet,39
217,lobby,352,waiting_room,39
341,tundra,117,desert-vegetation,39
310,soccer_field,313,stadium-football,39
204,lagoon,97,coast,39
359,wheat_field,141,field-wild,39
292,ruin,200,kasbah,39
8,apartment_building-outdoor,256,parking_garage-outdoor,39
77,campus,283,residential_neighborhood,39
224,marsh,324,swimming_hole,39
345,vegetable_garden,147,florist_shop-indoor,39
40,barn,296,schoolhouse,39
258,pasture,138,farm,39
217,lobby,134,entrance_hall,39
74,cabin-outdoor,299,shed,38
201,kennel-outdoor,261,pet_shop,38
132,embassy,256,parking_garage-outdoor,38
40,barn,138,farm,38
223,market-outdoor,146,flea_market-indoor,38
91,church-outdoor,242,oast_house,38
62,botanical_garden,249,orchard,38
74,cabin-outdoor,107,cottage,38
220,mansion,183,house,38
108,courthouse,237,museum-outdoor,38
147,florist_shop-indoor,345,vegetable_garden,38
176,home_office,328,television_room,38
126,dressing_room,95,closet,38
160,general_store-indoor,162,gift_shop,38
319,street,4,alley,38
271,pond,356,watering_hole,38
230,mosque-outdoor,334,tower,38
171,harbor,218,lock_chamber,38
75,cafeteria,286,restaurant_patio,38
347,viaduct,66,bridge,38
187,ice_shelf,111,crevasse,38
186,ice_floe,191,igloo,38
356,watering_hole,224,marsh,38
287,rice_paddy,140,field-cultivated,38
262,pharmacy,172,hardware_store,38
46,bazaar-indoor,11,arcade,37
116,desert-sand,30,badlands,37
140,field-cultivated,138,farm,37
24,athletic_field-outdoor,314,stadium-soccer,37
293,runway,170,hangar-outdoor,37
70,bus_interior,1,airplane_cabin,37
27,auditorium,16,arena-performance,37
182,hotel_room,55,berth,37
218,lock_chamber,229,moat-water,37
106,corridor,130,elevator_lobby,37
27,auditorium,250,orchestra_pit,37
332,ticket_booth,119,diner-outdoor,37
11,arcade,4,alley,37
125,downtown,79,canal-urban,37
359,wheat_field,140,field-cultivated,37
88,chemistry_lab,93,clean_room,37
149,football_field,314,stadium-soccer,37
213,library-outdoor,256,parking_garage-outdoor,37
120,dining_hall,148,food_court,37
345,vegetable_garden,62,botanical_garden,37
268,playground,254,park,37
107,cottage,184,hunting_lodge-outdoor,37
127,driveway,221,manufactured_home,37
305,ski_slope,191,igloo,37
30,badlands,73,butte,37
243,ocean,94,cliff,37
79,canal-urban,78,canal-natural,37
289,rock_arch,81,canyon,37
72,butchers_shop,267,pizzeria,37
